KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001178001,T001178002,T001178003,T001178004,T001178005,T001178006,T001178007,T001178008,T001178009,T001178010,T001178011,T001178012,T001178013,T001178014,T001178015,T001178016,T001178017,T001178018,T001178019,T001178020,T001178021,T001178022,T001178023,T001178024,T001178025,T001178026,T001178027,T001178028,T001178029,T001178030,T001178031,T001178032,T001178033,T001178034,T001178035,T001178036,T001178037,T001178038,T001178039,T001178040,T001178041,T001178042,T001178043,T001178044,T001178045,T001178046,T001178047,T001178048,T001178049,T001178050,T001178051,T001178052,T001178053,T001178054,T001178055,T001178056,T001178057,T001178058,T001178059
5440209432,2,5440209433,,9,5,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440209433,1,,5440209432,6,2,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,3,0,3,2,1,1,1,1,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,49.8,51
5440209444,0,,,16,9,7,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,1,0,1,0,0,0,2,1,1,0,0,0,36.9,32.5
5440209513,2,5440209514,,7,2,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440209514,1,,5440209513,7,3,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,1,3,3,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,2,0,2,2,1,1,0,0,0,0,0,0,0,0,0,42.4,38.5
5440209521,2,5440209522,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440209522,1,,5440209521,26,13,13,1,1,0,0,0,0,3,1,2,2,0,2,1,0,1,2,1,1,1,1,0,3,2,1,3,2,1,2,1,1,1,0,1,3,2,1,3,1,2,0,0,0,1,0,1,1,1,0,1,0,1,2,1,1,45.1,42.5
5440209523,0,,,30,14,16,0,0,0,1,0,1,4,1,3,3,3,0,0,0,0,0,0,0,0,0,0,2,1,1,4,1,3,4,2,2,0,0,0,1,1,0,1,1,0,4,1,3,2,1,1,2,1,1,2,1,1,0,0,0,46.9,46
5440209524,0,,,38,16,22,0,0,0,2,1,1,1,0,1,1,0,1,0,0,0,5,3,2,3,2,1,3,1,2,3,2,1,2,1,1,2,1,1,4,2,2,5,2,3,0,0,0,1,0,1,2,0,2,0,0,0,4,1,3,48.3,47.5
5440209532,2,5440209534,,11,6,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440209534,1,,5440209532,92,43,49,6,2,4,8,5,3,10,4,6,11,5,6,3,2,1,2,1,1,2,1,1,13,6,7,9,5,4,11,5,6,6,3,3,6,3,3,3,1,2,5,2,3,5,2,3,1,1,0,1,0,1,1,1,0,36.5,38
5440209541,0,,,50,27,23,3,1,2,2,1,1,2,2,0,0,0,0,5,3,2,4,2,2,1,1,0,2,1,1,0,0,0,0,0,0,7,3,4,8,5,3,6,4,2,2,1,1,1,0,1,3,1,2,3,2,1,1,0,1,47.3,53.5
5440209542,0,,,17,10,7,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,1,1,2,0,2,2,1,1,1,1,0,0,0,0,3,1,2,0,0,0,3,2,1,60.1,60
5440209543,0,,,325,165,160,15,8,7,25,15,10,25,14,11,30,20,10,18,8,10,7,3,4,15,8,7,26,9,17,24,10,14,34,18,16,37,18,19,17,9,8,15,6,9,8,5,3,12,6,6,7,2,5,7,4,3,3,2,1,38.2,40
5440209544,0,,,73,40,33,1,1,0,1,0,1,2,2,0,2,1,1,5,3,2,3,2,1,2,2,0,6,3,3,5,4,1,5,3,2,3,1,2,9,3,6,7,5,2,6,2,4,3,3,0,4,2,2,3,2,1,6,1,5,52.4,56
5440209631,1,,5440209632,18,10,8,2,2,0,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,3,2,1,0,0,0,1,0,1,4,2,2,2,1,1,1,1,0,2,1,1,1,1,0,0,0,0,1,1,0,43.9,44
5440209632,2,5440209631,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440209634,1,,5440209744,19,9,10,0,0,0,1,0,1,2,2,0,0,0,0,2,2,0,1,0,1,1,0,1,1,1,0,4,2,2,6,4,2,1,0,1,1,0,1,4,2,2,1,1,0,0,0,0,2,1,1,2,0,2,1,0,1,48.8,46.5
5440209744,2,5440209634,,11,6,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440210411,2,5440210513,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440210513,1,,5440210411;5440210514,21,9,12,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,1,2,1,1,2,0,2,1,1,0,0,0,0,5,2,3,2,2,0,3,2,1,5,2,3,2,1,1,3,2,1,2,0,2,57.5,63
5440210514,2,5440210513,,9,6,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440210522,0,,,26,12,14,0,0,0,0,0,0,8,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,4,3,1,0,0,0,0,0,0,2,1,1,2,1,1,3,1,2,2,1,1,1,0,1,1,0,1,46.6,46.5
5440210523,0,,,15,7,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,6,3,3,2,1,1,0,0,0,0,0,0,2,0,2,2,1,1,63.6,64
5440210532,1,,5440210534,52,24,28,0,0,0,0,0,0,0,0,0,3,1,2,5,3,2,2,1,1,1,1,0,1,0,1,4,1,3,3,3,0,6,2,4,4,1,3,4,3,1,4,2,2,5,3,2,6,3,3,4,1,3,6,2,4,57.7,59
5440210534,2,5440210532,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440210541,1,,5440210542,19,9,10,1,0,1,0,0,0,1,0,1,3,2,1,0,0,0,1,0,1,1,0,1,2,2,0,1,0,1,2,2,0,1,0,1,2,1,1,3,1,2,2,1,1,3,2,1,1,0,1,2,0,2,3,2,1,53.2,56
5440210542,2,5440210541,,10,4,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440210612,2,5440210623,,11,5,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440210621,2,5440210623,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440210623,1,,5440210612;5440210621,6,2,4,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,2,1,1,0,0,0,0,0,0,1,0,1,2,1,1,1,1,0,1,0,1,1,1,0,1,1,0,3,1,2,51.4,59
5440210624,0,,,23,11,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,1,1,1,0,1,1,0,1,1,0,2,0,2,3,0,3,3,2,1,4,2,2,1,1,0,0,0,0,2,1,1,0,0,0,53.1,59
5440210634,0,,,18,7,11,2,0,2,0,0,0,0,0,0,3,1,2,0,0,0,3,1,2,1,1,0,0,0,0,2,0,2,0,0,0,2,1,1,1,1,0,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,39.7,36
5440210641,1,,5440210643,13,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,2,0,2,2,2,0,0,0,0,2,1,1,0,0,0,2,1,1,59.8,60.5
5440210642,0,,,22,9,13,0,0,0,0,0,0,2,0,2,1,0,1,1,0,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,4,1,3,4,3,1,0,0,0,0,0,0,1,0,1,2,1,1,4,2,2,0,0,0,52.5,54.5
5440210643,2,5440210641,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440210644,0,,,35,17,18,1,0,1,3,1,2,5,3,2,2,0,2,2,2,0,0,0,0,0,0,0,4,2,2,2,1,1,0,0,0,3,2,1,2,1,1,4,2,2,3,2,1,0,0,0,0,0,0,3,0,3,1,1,0,41.7,41
5440210722,0,,,23,11,12,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,4,1,3,2,2,0,1,0,1,5,3,2,0,0,0,0,0,0,2,0,2,1,0,1,52.2,54
5440210724,1,,5440210742;5440210744,35,17,18,2,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,3,1,2,7,6,1,1,0,1,3,3,0,0,0,0,3,1,2,6,2,4,5,3,2,1,1,0,2,1,1,1,0,1,1,0,1,49.3,51
5440210731,2,5440210733,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440210733,1,,5440210731,15,6,9,0,0,0,0,0,0,2,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,2,2,0,4,2,2,2,0,2,0,0,0,1,1,0,2,0,2,1,0,1,1,1,0,53,57
5440210742,2,5440210724,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440210744,2,5440210724,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440210812,1,,5440210821;5440210823,22,11,11,1,1,0,2,2,0,1,0,1,1,1,0,2,1,1,0,0,0,3,1,2,4,1,3,3,1,2,1,1,0,0,0,0,3,2,1,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,42.3,39
5440210813,0,,,17,12,5,0,0,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,1,4,3,1,0,0,0,1,1,0,0,0,0,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,46.5,46
5440210814,0,,,75,37,38,3,1,2,1,0,1,1,0,1,5,3,2,7,4,3,5,4,1,2,2,0,1,0,1,5,2,3,11,6,5,1,0,1,5,4,1,4,2,2,6,3,3,5,2,3,3,1,2,6,2,4,4,1,3,49.3,48
5440210821,2,5440210812,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440210823,2,5440210812,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440210831,2,5440210833,,5,1,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440210833,1,,5440210831,63,25,38,1,0,1,2,1,1,2,0,2,0,0,0,3,3,0,1,0,1,1,0,1,3,1,2,0,0,0,2,1,1,3,2,1,0,0,0,3,1,2,1,0,1,6,1,5,19,9,10,12,4,8,9,3,6,65.7,75
5440210912,0,,,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,1,1,0,2,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,54.6,49
5440210921,2,5440210922,,13,6,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440210922,1,,5440210921;5440210924,13,6,7,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,5,3,2,1,0,1,3,2,1,1,1,0,1,0,1,3,1,2,8,5,3,2,1,1,4,2,2,0,0,0,3,1,2,4,1,3,55.9,60
5440210924,2,5440210922,,13,8,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440210931,2,5440210941,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440210932,2,5440210941,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440210934,2,5440210941,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440210941,1,,5440210931;5440210932;5440210934,17,8,9,1,0,1,1,1,0,1,0,1,2,1,1,1,0,1,1,0,1,1,1,0,0,0,0,2,1,1,2,1,1,2,1,1,1,0,1,3,1,2,4,3,1,1,1,0,3,1,2,4,2,2,1,0,1,53.8,61
5440210942,1,,5440210944,24,10,14,2,1,1,0,0,0,0,0,0,0,0,0,3,0,3,1,1,0,3,2,1,1,0,1,1,0,1,1,0,1,2,0,2,4,3,1,1,0,1,4,2,2,0,0,0,1,0,1,3,1,2,1,1,0,50.1,55
5440210944,2,5440210942,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440211033,2,5440213132,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440211333,2,5440212314,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440211341,2,5440212314,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440211621,2,5440211623,,10,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440211623,1,,5440211621;5440211624,12,6,6,1,0,1,2,2,0,0,0,0,1,1,0,1,0,1,1,0,1,3,2,1,0,0,0,0,0,0,2,1,1,1,0,1,3,2,1,4,2,2,3,1,2,1,0,1,2,1,1,1,0,1,2,1,1,51.6,58
5440211624,2,5440211623,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440211641,2,5440211642,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440211642,1,,5440211641,12,6,6,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,0,0,0,0,0,0,0,3,0,3,53.6,53
5440211711,2,5440211721,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440211721,1,,5440211711;5440211724,23,10,13,1,1,0,4,2,2,2,1,1,1,1,0,0,0,0,1,0,1,2,1,1,2,1,1,5,2,3,2,0,2,0,0,0,2,0,2,1,0,1,5,3,2,3,1,2,1,1,0,0,0,0,0,0,0,42.2,41.5
5440211723,0,,,22,8,14,0,0,0,0,0,0,1,0,1,5,1,4,1,0,1,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,1,0,1,2,1,1,1,1,0,2,1,1,0,0,0,2,1,1,2,1,1,48.9,51.5
5440211724,2,5440211721,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440211734,2,5440211741,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440211741,1,,5440211734,15,7,8,1,1,0,2,0,2,1,1,0,1,0,1,3,1,2,0,0,0,2,1,1,2,1,1,0,0,0,1,0,1,1,1,0,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,2,1,1,1,0,1,40.3,37
5440211742,1,,5440211743,35,19,16,0,0,0,2,1,1,1,1,0,3,2,1,1,1,0,2,0,2,2,1,1,0,0,0,4,2,2,4,2,2,5,4,1,2,0,2,1,1,0,2,1,1,3,1,2,3,2,1,2,2,0,1,0,1,48.7,50
5440211743,2,5440211742,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440211811,1,,5440211812;5440211813,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,2,0,1,0,1,0,0,0,1,0,1,0,0,0,66.8,64
5440211812,2,5440211811,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440211813,2,5440211811,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440211831,2,5440211833,,9,6,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440211832,2,5440211833,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440211833,1,,5440211831;5440211832,6,4,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,1,2,2,0,1,1,0,3,1,2,3,2,1,2,0,2,1,1,0,2,1,1,3,1,2,61.7,64
5440211834,0,,,101,67,34,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,1,1,0,1,0,1,8,4,4,5,3,2,13,10,3,19,12,7,18,12,6,12,11,1,15,8,7,3,2,1,3,1,2,0,0,0,59.3,60
5440211841,2,5440211843,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440211843,1,,5440211841,15,6,9,1,0,1,1,1,0,0,0,0,0,0,0,2,0,2,2,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,1,2,2,1,1,1,1,0,2,1,1,0,0,0,2,1,1,1,0,1,50.1,57
5440211912,2,5440211921,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440211921,1,,5440211912;5440211922;5440211923,14,7,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,3,1,2,2,1,1,1,1,0,8,5,3,3,1,2,2,1,1,2,1,1,2,1,1,1,0,1,61.1,62
5440211922,2,5440211921,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440211923,2,5440211921,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440211932,2,5440211934,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440211933,2,5440211934,,10,3,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440211934,1,,5440211932;5440211933,106,52,54,2,0,2,3,1,2,4,2,2,3,0,3,10,6,4,4,3,1,9,5,4,4,3,1,3,1,2,5,1,4,15,9,6,11,5,6,2,2,0,16,7,9,7,4,3,8,3,5,7,2,5,6,2,4,51.5,54
5440211941,0,,,41,20,21,0,0,0,0,0,0,3,1,2,3,1,2,1,1,0,2,2,0,3,2,1,4,2,2,2,1,1,2,1,1,4,2,2,2,1,1,6,3,3,3,1,2,1,0,1,3,2,1,1,0,1,1,0,1,48.2,51
5440211943,0,,,57,30,27,1,0,1,1,0,1,1,0,1,2,1,1,3,2,1,3,2,1,3,1,2,2,2,0,2,2,0,4,2,2,5,2,3,2,1,1,7,4,3,6,4,2,6,3,3,2,0,2,3,2,1,4,2,2,53.7,59
5440211944,0,,,17,10,7,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,2,1,1,2,1,1,3,2,1,2,1,1,0,0,0,0,0,0,52.4,60
5440212124,2,5440212142,,12,5,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440212131,2,5440212134,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440212133,2,5440212134,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440212134,1,,5440212131;5440212133,14,9,5,0,0,0,1,1,0,1,1,0,2,2,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,4,4,0,2,1,1,2,1,1,1,1,0,0,0,0,2,0,2,1,0,1,1,0,1,3,1,2,52.6,50
5440212142,1,,5440212124,15,5,10,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,1,0,1,2,1,1,1,1,0,1,0,1,1,0,1,2,1,1,6,3,3,2,1,1,1,1,0,1,0,1,1,1,0,4,1,3,1,0,1,54.8,56
5440212144,0,,,34,19,15,0,0,0,2,1,1,1,1,0,1,1,0,2,1,1,1,1,0,1,0,1,3,1,2,0,0,0,4,3,1,3,1,2,0,0,0,6,3,3,1,1,0,2,1,1,1,1,0,3,2,1,3,1,2,52.3,51
5440212231,2,5440212232,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440212232,1,,5440212231,12,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,1,1,1,0,1,1,0,0,0,0,2,1,1,3,2,1,4,2,2,0,0,0,0,0,0,0,0,0,2,0,2,56.9,61
